step,scout_x,scout_y,scout_z,scout_fire_intensity,scout_fire_rel_x,scout_fire_rel_y,scout_dist_to_fire,scout_reward_total,scout_reward_survival,scout_reward_boundary,scout_reward_altitude,scout_reward_fire_flat,scout_reward_fire_intensity,scout_reward_fire_speed_pen,scout_speed,scout_msg_intensity,fw_x,fw_y,fw_z,fw_dist_to_fire,fw_water_level,fw_reward_total,fw_is_dropping,fw_extinguish_eff,fire_burning_cells,fire_total_intensity,fire_centroid_x,fire_centroid_y,scout_fw_distance
253,-348.5189852594114,-195.2062819960482,41.867177354390726,0.04408024996519089,-0.4659090909090909,-0.5498533724340177,38.835634112176535,0.9653896758213657,0.01,0.0,0.0,0.5,0.4408024996519089,-0.02634533846511458,3.699243600070129,0.04408024996519089,997.1635363146869,206.704537250369,184.43893912750147,1431.6264021048064,0.7483333333333476,-0.3342695157043172,1,0.0,72,20.69684000000035,-366.31944444444446,-229.72222222222229,1411.6375111027753
254,-348.30102928245833,-194.59944388439044,42.21988080080919,0.04738858714699745,-0.5785861358956761,-0.5494166094715168,39.47496476398885,0.9596240444970042,0.01,0.0,0.0,0.5,0.4738858714699745,-0.018496218000350645,4.8259530863779645,0.04738858714699745,nan,nan,nan,nan,nan,nan,nan,nan,72,20.691080000000355,-366.31944444444446,-229.72222222222229,nan
255,-348.5285318735676,-194.02779590826387,42.69518160181394,0.0473753847181797,-0.5785861358956761,-0.5494166094715168,39.882435231404706,0.9260361104874685,0.01,0.0,0.0,0.5,0.473753847181797,-0.024129765431889823,4.891899949930613,0.0473753847181797,nan,nan,nan,nan,nan,nan,nan,nan,72,20.688200000000354,-366.31944444444446,-229.72222222222229,nan
256,-348.8262818842289,-193.33737145001552,43.19789821954133,0.04404956474900246,-0.4659090909090909,-0.5498533724340177,40.37162496201859,0.9204408149192759,0.01,0.0,0.0,0.5,0.44049564749002457,-0.024459499749653064,5.986401949921674,0.04404956474900246,nan,nan,nan,nan,nan,nan,nan,nan,72,20.682440000000355,-366.31944444444446,-229.72222222222229,nan
257,-349.18964070231453,-192.96302671968704,43.188366393244934,0.044037286192178726,-0.4659090909090909,-0.5498533724340177,40.554514301585414,0.9352011132948118,0.01,0.0,0.0,0.5,0.44037286192178726,-0.029932009749608367,3.009785161167036,0.044037286192178726,nan,nan,nan,nan,nan,nan,nan,nan,72,20.676680000000356,-366.31944444444446,-229.72222222222229,nan
258,-349.41516849743704,-192.51810627995343,42.90107897357153,0.044025007635354996,-0.4659090909090909,-0.5498533724340177,40.86441958890836,0.8692714103317726,0.01,0.0,0.0,0.5,0.44025007635354996,-0.015048925805835181,4.0305965690519745,0.044025007635354996,nan,nan,nan,nan,nan,nan,nan,nan,72,20.673800000000355,-366.31944444444446,-229.72222222222229,nan
259,-349.6669129728846,-192.48878286750482,42.470010369776006,0.03794243931770325,-0.5105098855359002,-0.5550468262226848,40.78769190077707,0.8719916612910856,0.01,0.0,0.0,0.5,0.37942439317703247,-0.020152982845259872,3.4654463329388734,0.03794243931770325,nan,nan,nan,nan,nan,nan,nan,nan,72,20.66804000000036,-366.31944444444446,-229.72222222222229,nan
260,-350.1082279100897,-192.7595680238151,41.98027916523132,0.037931889295578,-0.5105098855359002,-0.5550468262226848,40.242321660662775,0.8830726412183864,0.01,0.0,0.0,0.5,0.37931889295578003,-0.017327231664694367,4.54848664508615,0.037931889295578,nan,nan,nan,nan,nan,nan,nan,nan,73,20.962240000000364,-366.4041095890411,-229.55479452054783,nan
261,-350.00765229584016,-193.20027788073565,41.545427339490985,0.039581507444381714,-0.5115798180314309,-0.5566583953680727,39.88100665582733,0.8824313326649271,0.01,0.0,0.0,0.5,0.39581507444381714,-0.022742433225430753,4.665757259281419,0.039581507444381714,nan,nan,nan,nan,nan,nan,nan,nan,73,20.959320000000364,-366.4041095890411,-229.55479452054783,nan
262,-349.5115495144899,-193.58991795529894,41.59258778522022,0.03957601264119148,-0.5115798180314309,-0.5566583953680727,39.73450556161371,0.8860410222503329,0.01,0.0,0.0,0.5,0.3957601264119148,-0.023328786296407094,3.9218371492070982,0.03957601264119148,nan,nan,nan,nan,nan,nan,nan,nan,73,20.95348000000037,-366.4041095890411,-229.55479452054783,nan
263,-348.9019407014224,-193.43680121490343,41.91447887662488,0.03956501930952072,-0.5115798180314309,-0.5566583953680727,40.13521341910745,0.881717212867152,0.01,0.0,0.0,0.5,0.3956501930952072,-0.01960918574603549,4.764604911921155,0.03956501930952072,nan,nan,nan,nan,nan,nan,nan,nan,73,20.94764000000037,-366.4041095890411,-229.55479452054783,nan
264,-348.51369713456023,-192.96197432424913,42.3729993318746,0.03955402597784996,-0.5115798180314309,-0.5566583953680727,40.732067805478415,0.8818086776193661,0.01,0.0,0.0,0.5,0.3955402597784996,-0.023823024559605777,4.7353089440527985,0.03955402597784996,nan,nan,nan,nan,nan,nan,nan,nan,73,20.944720000000366,-366.4041095890411,-229.55479452054783,nan
265,-348.60890595750146,-192.46529182540596,42.90211101569172,0.03954852372407913,-0.5115798180314309,-0.5566583953680727,41.59369698307853,0.8824296108929705,0.01,0.0,0.0,0.5,0.3954852372407913,-0.02367654472026399,4.589152017267738,0.03954852372407913,nan,nan,nan,nan,nan,nan,nan,nan,75,21.538760000000373,-366.0333333333333,-230.23333333333323,nan
266,-348.820872169572,-191.8251398148381,43.42733183769497,0.03953753411769867,-0.5115798180314309,-0.5566583953680727,42.08869383418975,0.8491557048679249,0.01,0.0,0.0,0.5,0.3953753411769867,-0.02294576008633869,5.650776407701644,0.03953753411769867,nan,nan,nan,nan,nan,nan,nan,nan,75,21.532760000000373,-366.0333333333333,-230.23333333333323,nan
267,-349.10222926555497,-191.50721092186876,43.425873053963116,0.03674095869064331,-0.506102877070619,-0.590671316477768,42.265527820928384,0.8655248451346594,0.01,0.0,0.0,0.5,0.3674095869064331,-0.02825388203850822,2.3667201973112864,0.03674095869064331,nan,nan,nan,nan,nan,nan,nan,nan,75,21.529760000000373,-366.0333333333333,-230.23333333333323,nan
268,-348.9857313803157,-191.2206833104579,43.134247769267034,0.03673584759235382,-0.506102877070619,-0.590671316477768,42.57472952534031,0.8602139926042419,0.01,0.0,0.0,0.5,0.3673584759235382,-0.011833600986556432,3.4084582311657687,0.03673584759235382,nan,nan,nan,nan,nan,nan,nan,nan,75,21.52376000000038,-366.0333333333333,-230.23333333333323,nan
269,-348.9338835754833,-191.2118892537161,42.695209446961634,0.03672562912106514,-0.506102877070619,-0.590671316477768,42.60357121275074,0.8631006218348001,0.01,0.0,0.0,0.5,0.3672562912106514,-0.017042291155828844,2.8106999128251346,0.03672562912106514,nan,nan,nan,nan,nan,nan,nan,nan,75,21.51776000000038,-366.0333333333333,-230.23333333333323,nan
270,-349.2450639480401,-191.44753944335375,42.19484974976304,0.03671541064977646,-0.506102877070619,-0.590671316477768,42.26326769937628,0.8560960198154643,0.01,0.0,0.0,0.5,0.3671541064977646,-0.014053499564125674,4.201392159648823,0.03671541064977646,nan,nan,nan,nan,nan,nan,nan,nan,75,21.514760000000383,-366.0333333333333,-230.23333333333323,nan
271,-349.11693903932604,-191.8586372145791,41.9282759799601,0.03671029955148697,-0.506102877070619,-0.590671316477768,41.937831347329414,0.8847055630106667,0.01,0.0,0.0,0.5,0.3671029955148697,-0.021006960798244118,4.02401486597579,0.03671029955148697,nan,nan,nan,nan,nan,nan,nan,nan,75,21.508760000000386,-366.0333333333333,-230.23333333333323,nan
272,-348.6184811536538,-192.24633973501994,42.06502734880381,0.039482563734054565,-0.5115798180314309,-0.5566583953680727,40.98260318672237,0.9169832291579291,0.01,0.0,0.0,0.5,0.39482563734054565,-0.02012007432987895,4.035859776019159,0.039482563734054565,nan,nan,nan,nan,nan,nan,nan,nan,77,22.102600000000386,-365.8116883116883,-229.448051948052,nan
273,-348.0052467095426,-192.10762505780974,42.43501486665817,0.04271624982357025,-0.488398415393322,-0.5261271458215432,41.36879068665355,0.9462057050459032,0.01,0.0,0.0,0.5,0.4271624982357025,-0.020179298880095793,4.867823910863304,0.04271624982357025,nan,nan,nan,nan,nan,nan,nan,nan,77,22.099520000000386,-365.8116883116883,-229.448051948052,nan
274,-347.3788630086667,-191.78599224758054,42.878816607539164,0.04605448246002197,-0.6014970593477099,-0.5284263054713955,41.930893020940886,0.911880795112394,0.01,0.0,0.0,0.5,0.4605448246002197,-0.024339119554316523,5.155922104687951,0.04605448246002197,nan,nan,nan,nan,nan,nan,nan,nan,77,22.093360000000388,-365.8116883116883,-229.448051948052,nan
275,-347.20465002413533,-191.5069696682552,43.07530628484225,0.04276604205369949,-0.5976331360946746,-0.5655659476999427,42.25810689556232,0.8963813331985614,0.01,0.0,0.0,0.5,0.42766042053699493,-0.025779610523439755,2.031146461484022,0.04276604205369949,nan,nan,nan,nan,nan,nan,nan,nan,77,22.087200000000394,-365.8116883116883,-229.448051948052,nan
276,-347.29852717464587,-190.97685757611467,43.22001043026655,0.039653703570365906,-0.6278876170655567,-0.569614984391259,42.69390977281749,0.885745724382806,0.01,0.0,0.0,0.5,0.39653703570365906,-0.010155732307420109,4.147241365351661,0.039653703570365906,nan,nan,nan,nan,nan,nan,nan,nan,77,22.084120000000393,-365.8116883116883,-229.448051948052,nan
277,-347.60967010998814,-190.7665012723179,43.00827116906257,0.03964819386601448,-0.6278876170655567,-0.569614984391259,42.750155897895965,0.9232308539131322,0.01,0.0,0.0,0.5,0.3964819386601448,-0.020736206826758304,2.826532197415061,0.03964819386601448,nan,nan,nan,nan,nan,nan,nan,nan,77,22.077960000000395,-365.8116883116883,-229.448051948052,nan
278,-348.1211995141239,-190.86767099210738,42.623881978180066,0.042736347764730453,-0.5976331360946746,-0.5655659476999427,42.442893263802915,0.8852336494442349,0.01,0.0,0.0,0.5,0.42736347764730453,-0.014132660987075305,4.19504657752266,0.042736347764730453,nan,nan,nan,nan,nan,nan,nan,nan,77,22.071800000000398,-365.8116883116883,-229.448051948052,nan
279,-348.53720168342636,-191.3712311004303,42.15825987674623,0.039620887488126755,-0.48870967741935484,-0.5665322580645161,41.81210559313988,0.8783369894350735,0.01,0.0,0.0,0.5,0.39620887488126755,-0.020975232887613302,5.563363641000422,0.039620887488126755,nan,nan,nan,nan,nan,nan,nan,nan,77,22.068720000000397,-365.8116883116883,-229.448051948052,nan
280,-349.0053001977718,-191.81342675641957,41.70943871253134,0.03961538150906563,-0.48870967741935484,-0.5665322580645161,41.216740467317976,0.9128354246789437,0.01,0.0,0.0,0.5,0.3961538150906563,-0.027816818205002113,4.711235376711256,0.03961538150906563,nan,nan,nan,nan,nan,nan,nan,nan,77,22.062560000000403,-365.8116883116883,-229.448051948052,nan
281,-349.3926756872467,-192.1072020897677,41.74242538903327,0.04263916239142418,-0.488398415393322,-0.5261271458215432,40.791212824583965,0.9214955809124258,0.01,0.0,0.0,0.5,0.4263916239142418,-0.023556176883556282,2.955481481394244,0.04263916239142418,nan,nan,nan,nan,nan,nan,nan,nan,77,22.0564000000004,-365.8116883116883,-229.448051948052,nan
282,-349.2969624800219,-192.13030576762154,42.0661112983401,0.04262729734182358,-0.488398415393322,-0.5261271458215432,40.80870433231301,0.9231217386451978,0.01,0.0,0.0,0.5,0.4262729734182358,-0.01477740740697122,2.6184005314584975,0.04262729734182358,nan,nan,nan,nan,nan,nan,nan,nan,77,22.053320000000404,-365.8116883116883,-229.448051948052,nan
283,-349.11565035118525,-191.89297373851002,42.52586177738701,0.042621370404958725,-0.488398415393322,-0.5261271458215432,41.09916766679556,0.8891802793906001,0.01,0.0,0.0,0.5,0.42621370404958725,-0.013092002657292488,3.31760108141369,0.042621370404958725,nan,nan,nan,nan,nan,nan,nan,nan,77,22.047160000000407,-365.8116883116883,-229.448051948052,nan
284,-349.0949086444763,-191.50941148717698,42.942758744592865,0.03957682475447655,-0.48870967741935484,-0.5665322580645161,41.45830631443663,0.88706428115618,0.01,0.0,0.0,0.5,0.3957682475447655,-0.016588005407068448,3.718758930659749,0.03957682475447655,nan,nan,nan,nan,nan,nan,nan,nan,77,22.04100000000041,-365.8116883116883,-229.448051948052,nan
285,-349.28465797717917,-191.49946859522112,42.87644453114539,0.039565809071063995,-0.48870967741935484,-0.5665322580645161,41.39127577357985,0.895323152655831,0.01,0.0,0.0,0.5,0.39565809071063995,-0.018593794653298745,2.055969692375074,0.039565809071063995,nan,nan,nan,nan,nan,nan,nan,nan,77,22.037920000000412,-365.8116883116883,-229.448051948052,nan
286,-349.63416922210206,-191.73818297047325,42.56519717433,0.03956029936671257,-0.48870967741935484,-0.5665322580645161,41.033478309790944,0.8887552939784062,0.01,0.0,0.0,0.5,0.3956029936671257,-0.010279848461875369,3.3475115511510216,0.03956029936671257,nan,nan,nan,nan,nan,nan,nan,nan,77,22.031760000000414,-365.8116883116883,-229.448051948052,nan
287,-349.912376271854,-192.25193679284453,42.13763233890015,0.03954928368330002,-0.48870967741935484,-0.5665322580645161,40.732062490531945,0.9107482690859982,0.01,0.0,0.0,0.5,0.3954928368330002,-0.016737557755755108,4.986342524505697,0.03954928368330002,nan,nan,nan,nan,nan,nan,nan,nan,78,22.325520000000413,-365.83333333333337,-229.74358974358984,nan
288,-350.30284253833304,-192.80092487658032,41.71262967712935,0.04256799817085266,-0.488398415393322,-0.5261271458215432,40.07438872658907,0.9112398611503367,0.01,0.0,0.0,0.5,0.4256799817085266,-0.024931712622528485,4.87616278732767,0.04256799817085266,nan,nan,nan,nan,nan,nan,nan,nan,78,22.322400000000414,-365.83333333333337,-229.74358974358984,nan
289,-350.2665141770608,-193.3488406988302,41.6200597190695,0.04256207123398781,-0.488398415393322,-0.5261271458215432,39.58413339553017,0.9151878039889851,0.01,0.0,0.0,0.5,0.4256207123398781,-0.024380813936638348,4.062851570977384,0.04256207123398781,nan,nan,nan,nan,nan,nan,nan,nan,78,22.31616000000042,-365.83333333333337,-229.74358974358984,nan
290,-349.81548678630304,-193.6629848048223,41.852517516926085,0.042550209909677505,-0.488398415393322,-0.5261271458215432,39.72280147676445,0.9735519794810905,0.01,0.0,0.0,0.5,0.42550209909677505,-0.02031425785488692,3.682354843833159,0.042550209909677505,nan,nan,nan,nan,nan,nan,nan,nan,79,22.609840000000425,-365.79113924050625,-230.0316455696202,nan
291,-349.2605774988547,-193.45002072308554,42.27101055010657,0.04819637909531593,-0.4543293718166384,-0.5181663837011884,40.143178099238185,0.9679829683707574,0.01,0.0,0.0,0.5,0.48196379095315933,-0.018411774219165795,4.782674495251601,0.04819637909531593,nan,nan,nan,nan,nan,nan,nan,nan,79,22.606680000000424,-365.79113924050625,-230.0316455696202,nan
292,-348.7060902079881,-193.10620750284292,42.769184880245604,0.04818963259458542,-0.4543293718166384,-0.5181663837011884,40.686445861821774,0.9664544651196354,0.01,0.0,0.0,0.5,0.4818963259458542,-0.023913372476258004,5.061410004179605,0.04818963259458542,nan,nan,nan,nan,nan,nan,nan,nan,79,22.600360000000425,-365.79113924050625,-230.0316455696202,nan
293,-348.5238314556228,-192.96978711088076,42.75736777449604,0.048176150768995285,-0.4543293718166384,-0.5181663837011884,40.88693276040075,0.9893978980274964,0.01,0.0,0.0,0.5,0.48176150768995285,-0.025307050020898024,0.4457463603820699,0.048176150768995285,nan,nan,nan,nan,nan,nan,nan,nan,79,22.594040000000426,-365.79113924050625,-230.0316455696202,nan
294,-348.6207005752862,-192.579839447678,42.47373816758034,0.04816266521811485,-0.4543293718166384,-0.5181663837011884,41.200263903907576,0.9159618265045233,0.01,0.0,0.0,0.5,0.48162665218114853,-0.0022287318019103496,3.8131803152452366,0.04816266521811485,nan,nan,nan,nan,nan,nan,nan,nan,79,22.59088000000043,-365.79113924050625,-230.0316455696202,nan
295,-348.93515415028855,-192.45103103569792,42.05197470169432,0.04250277578830719,-0.488398415393322,-0.5261271458215432,41.18770231645474,0.9171970692219248,0.01,0.0,0.0,0.5,0.4250277578830719,-0.019065901576226185,3.54240912314435,0.04250277578830719,nan,nan,nan,nan,nan,nan,nan,nan,79,22.584560000000437,-365.79113924050625,-230.0316455696202,nan
296,-349.43880708115273,-192.60094190206857,41.57116031500428,0.04249091446399689,-0.488398415393322,-0.5261271458215432,40.846742147910525,0.9120342583505636,0.01,0.0,0.0,0.5,0.42490914463996887,-0.01771204561572175,4.55124864879598,0.04249091446399689,nan,nan,nan,nan,nan,nan,nan,nan,79,22.578240000000434,-365.79113924050625,-230.0316455696202,nan
297,-349.83062220153573,-193.12661069077842,41.06471200236941,0.042479053139686584,-0.488398415393322,-0.5261271458215432,40.208453135625554,0.9062224430699174,0.01,0.0,0.0,0.5,0.42479053139686584,-0.022756243243979898,5.701762301543862,0.042479053139686584,nan,nan,nan,nan,nan,nan,nan,nan,79,22.575080000000433,-365.79113924050625,-230.0316455696202,nan
298,-350.24154672274136,-193.6387177763803,40.55331348782548,0.04247312247753143,-0.488398415393322,-0.5261271458215432,39.575687243969654,0.909945325290196,0.01,0.0,0.0,0.5,0.42473122477531433,-0.028508811507719313,4.933463208867543,0.04247312247753143,nan,nan,nan,nan,nan,nan,nan,nan,79,22.568760000000438,-365.79113924050625,-230.0316455696202,nan
299,-350.5757996000947,-194.00536102664134,40.26978969973074,0.04246126487851143,-0.488398415393322,-0.5261271458215432,39.10754068392382,0.9480429341828096,0.01,0.0,0.0,0.5,0.4246126487851143,-0.02466731604433772,3.496874284043549,0.04246126487851143,nan,nan,nan,nan,nan,nan,nan,nan,79,22.56244000000044,-365.79113924050625,-230.0316455696202,nan
300,-350.44271563658316,-194.16415574998243,40.43342953996082,0.04555273428559303,-0.4462074978204011,-0.5306015693112468,39.01347117454793,0.9554670618704857,0.01,0.0,0.0,0.5,0.45552734285593033,-0.017484371420217745,1.9993291153132626,0.04555273428559303,nan,nan,nan,nan,nan,nan,nan,nan,79,22.559280000000438,-365.79113924050625,-230.0316455696202,nan
301,-349.9808282386327,-193.97633271286878,40.822407527053926,0.04554637148976326,-0.4462074978204011,-0.5306015693112468,38.95544913318178,0.9306211175268293,0.01,0.0,0.0,0.5,0.4554637148976326,-0.009996645576566314,4.235680783879751,0.04554637148976326,nan,nan,nan,nan,nan,nan,nan,nan,80,22.852880000000447,-365.6875,-229.625,nan
302,-349.67866526182416,-193.85655802033355,41.202798369571894,0.044179949909448624,-0.47949699289229086,-0.5126663021687625,39.18755199456825,0.9379814488768887,0.01,0.0,0.0,0.5,0.44179949909448624,-0.021178403919398753,2.738962032788753,0.044179949909448624,nan,nan,nan,nan,nan,nan,nan,nan,80,22.846480000000447,-365.6875,-229.625,nan
303,-349.6582171297617,-194.0095156168829,41.12840552692669,0.04416762292385101,-0.47949699289229086,-0.5126663021687625,39.056377676100134,0.9431376962405943,0.01,0.0,0.0,0.5,0.44167622923851013,-0.013694810163943765,1.6953863195080985,0.04416762292385101,nan,nan,nan,nan,nan,nan,nan,nan,80,22.843280000000444,-365.6875,-229.625,nan
304,-349.87165179818504,-194.15210443556754,40.82830809908434,0.04416146129369736,-0.47949699289229086,-0.5126663021687625,38.8389929589837,0.9388801117789026,0.01,0.0,0.0,0.5,0.44161461293697357,-0.008476931597540493,2.522250730767336,0.04416146129369736,nan,nan,nan,nan,nan,nan,nan,nan,80,22.836880000000452,-365.6875,-229.625,nan
305,-350.1756866817175,-194.2214210852089,40.42324107751334,0.04414913430809975,-0.47949699289229086,-0.5126663021687625,38.997508660025304,0.9353412222124601,0.01,0.0,0.0,0.5,0.44149134308099747,-0.01261125365383668,3.2053761629767403,0.04414913430809975,nan,nan,nan,nan,nan,nan,nan,nan,82,23.43036000000045,-365.54878048780483,-230.06097560975604,nan
306,-350.5512386204044,-194.36369898323971,40.15099091785158,0.044136807322502136,-0.47949699289229086,-0.5126663021687625,38.575062111159646,0.9854153554269427,0.01,0.0,0.0,0.5,0.44136807322502136,-0.016026880814883702,3.0913578544308042,0.044136807322502136,nan,nan,nan,nan,nan,nan,nan,nan,83,23.727040000000454,-365.3915662650602,-229.96987951807228,nan
307,-350.61472788600184,-194.7552393951416,39.81993310337762,0.04908721521496773,-0.4164660568127106,-0.534585138822019,37.805441550696926,0.9996026700150613,0.01,0.0,0.0,0.5,0.4908721521496773,-0.015456789272154022,3.7936002132963296,0.04908721521496773,nan,nan,nan,nan,nan,nan,nan,nan,84,24.02036000000046,-365.17857142857144,-229.6428571428571,nan
308,-350.27498456642326,-194.955547663168,39.8343014262303,0.0508570671081543,-0.3923195084485407,-0.5244239631336406,37.75349441174056,1.0479349829607227,0.01,0.0,0.0,0.5,0.508570671081543,-0.01896800106648165,2.646167241473603,0.0508570671081543,nan,nan,nan,nan,nan,nan,nan,nan,84,24.01364000000046,-365.17857142857144,-229.6428571428571,nan
309,-349.8008928743599,-194.6626357430362,40.14863049194298,0.055116575211286545,-0.4010035842293907,-0.47899641577060936,38.21110946959206,0.997982545406051,0.01,0.0,0.0,0.5,0.5511657521128654,-0.013230836207368016,4.2886189400300205,0.055116575211286545,nan,nan,nan,nan,nan,nan,nan,nan,84,24.01028000000046,-365.17857142857144,-229.6428571428571,nan
310,-349.36908649674524,-194.21286650748578,40.61092115980265,0.050942562520504,-0.5547433656443668,-0.5153344986492928,38.629955074170795,1.0125335487608098,0.01,0.0,0.0,0.5,0.50942562520504,-0.021443094700150104,4.829574885289214,0.050942562520504,nan,nan,nan,nan,nan,nan,nan,nan,85,24.303520000000464,-365.0882352941177,-229.5,nan
311,-349.3495063100352,-193.79304498100683,40.967637003334616,0.05266813933849335,-0.5477697175490045,-0.5224571693162524,39.02171481063843,0.9829104554625034,0.01,0.0,0.0,0.5,0.5266813933849335,-0.024147874426446073,3.3568041330242133,0.05266813933849335,nan,nan,nan,nan,nan,nan,nan,nan,85,24.296720000000466,-365.0882352941177,-229.5,nan
312,-349.51196811262315,-193.19283770004816,40.888896242263584,0.04896944388747215,-0.434747011626003,-0.5228426395939086,39.50734278060659,0.9771608343962888,0.01,0.0,0.0,0.5,0.4896944388747215,-0.016784020665121066,4.4930908035425325,0.04896944388747215,nan,nan,nan,nan,nan,nan,nan,nan,85,24.293320000000467,-365.0882352941177,-229.5,nan
313,-349.79379610068673,-192.73306401068248,40.581975140643074,0.048962630331516266,-0.434747011626003,-0.5228426395939086,39.82119350652525,0.981583898909756,0.01,0.0,0.0,0.5,0.48962630331516266,-0.022465454017712664,3.5812266572577927,0.048962630331516266,nan,nan,nan,nan,nan,nan,nan,nan,85,24.28652000000047,-365.0882352941177,-229.5,nan
314,-349.7151103647217,-192.54632657637595,40.15060287450522,0.048948999494314194,-0.434747011626003,-0.5228426395939086,40.02382977170819,1.0202856650734151,0.01,0.0,0.0,0.5,0.48948999494314194,-0.017906133286288962,3.1765362663228394,0.048948999494314194,nan,nan,nan,nan,nan,nan,nan,nan,85,24.279720000000474,-365.0882352941177,-229.5,nan
315,-349.3282349664695,-192.63187877408987,39.65921223659073,0.05261684209108353,-0.5477697175490045,-0.5224571693162524,40.095336051165305,1.0154349642484715,0.01,0.0,0.0,0.5,0.5261684209108353,-0.015882681331614197,4.132037530554746,0.05261684209108353,nan,nan,nan,nan,nan,nan,nan,nan,85,24.276320000000474,-365.0882352941177,-229.5,nan
316,-348.9609832367884,-192.64461847380318,39.15504673331699,0.052609510719776154,-0.5477697175490045,-0.5224571693162524,40.22943457671461,1.0174565877732922,0.01,0.0,0.0,0.5,0.5260951071977615,-0.02066018765277373,3.698387340361088,0.052609510719776154,nan,nan,nan,nan,nan,nan,nan,nan,85,24.269520000000476,-365.0882352941177,-229.5,nan
317,-348.757380856019,-192.34834587361092,39.19718044897849,0.052594855427742004,-0.5477697175490045,-0.5224571693162524,40.582535788257616,1.023401457494575,0.01,0.0,0.0,0.5,0.52594855427742,-0.01849193670180544,2.4800879108750533,0.052594855427742004,nan,nan,nan,nan,nan,nan,nan,nan,85,24.26272000000048,-365.0882352941177,-229.5,nan
318,-348.6650469016861,-191.76580429872155,39.52742171519363,0.05258019641041756,-0.5477697175490045,-0.5224571693162524,41.153257977901106,1.0124666639418254,0.01,0.0,0.0,0.5,0.5258019641041756,-0.012400439554375267,4.652407720668144,0.05258019641041756,nan,nan,nan,nan,nan,nan,nan,nan,85,24.25932000000048,-365.0882352941177,-229.5,nan
319,-348.9347374571416,-191.20167888268665,39.99689199156823,0.052572865039110184,-0.5477697175490045,-0.5224571693162524,41.56557340845957,1.0110250290277458,0.01,0.0,0.0,0.5,0.5257286503911018,-0.02326203860334072,4.9114092182545495,0.052572865039110184,nan,nan,nan,nan,nan,nan,nan,nan,85,24.252520000000484,-365.0882352941177,-229.5,nan
320,-349.24167346498024,-190.4992426567437,40.52291775248979,0.052558209747076035,-0.5477697175490045,-0.5224571693162524,42.0971803705692,1.0045663980153356,0.01,0.0,0.0,0.5,0.5255820974707603,-0.02455704609127275,6.173833777364983,0.052558209747076035,nan,nan,nan,nan,nan,nan,nan,nan,85,24.245720000000485,-365.0882352941177,-229.5,nan
321,-349.629767439112,-190.21280846057965,40.60006352669653,0.052543554455041885,-0.5477697175490045,-0.5224571693162524,42.219043658985754,0.9491102670720627,0.01,0.0,0.0,0.5,0.5254355445504189,-0.030869168886824918,3.005614298752756,0.052543554455041885,nan,nan,nan,nan,nan,nan,nan,nan,85,24.242320000000486,-365.0882352941177,-229.5,nan
322,-349.6092127187446,-189.94848353753207,40.364252403373634,0.04541383311152458,-0.433888691953208,-0.5611485288904643,42.47260993122252,0.9831519334043881,0.01,0.0,0.0,0.5,0.4541383311152458,-0.01502807149376378,3.0009247357483653,0.04541383311152458,nan,nan,nan,nan,nan,nan,nan,nan,85,24.235520000000488,-365.0882352941177,-229.5,nan
323,-349.59898203448967,-189.9704445781234,39.96070775448075,0.04881565272808075,-0.538562305551007,-0.5614868184051088,42.455891445029295,0.9358390183483098,0.01,0.0,0.0,0.5,0.4881565272808075,-0.015004623678741827,2.7461744301610294,0.04881565272808075,nan,nan,nan,nan,nan,nan,nan,nan,85,24.228720000000493,-365.0882352941177,-229.5,nan
324,-349.87262661154875,-190.2519860623134,39.48902056844385,0.04395698755979538,-0.5579723502304148,-0.6029493087557605,42.24999531008322,1.006412524066823,0.01,0.0,0.0,0.5,0.4395698755979538,-0.013730872150805148,3.9808733299459482,0.04395698755979538,nan,nan,nan,nan,nan,nan,nan,nan,86,24.525280000000496,-364.82558139534876,-229.76744186046517,nan
325,-349.68249157827785,-190.68318013034514,39.48669371554231,0.05163169652223587,-0.5170777988614801,-0.5698924731182795,41.91530369920278,1.0583131806600719,0.01,0.0,0.0,0.5,0.5163169652223587,-0.019904366649729742,3.989450125920181,0.05163169652223587,nan,nan,nan,nan,nan,nan,nan,nan,86,24.518400000000494,-364.82558139534876,-229.76744186046517,nan
326,-349.1305969005862,-191.0207771133154,39.75670643340618,0.056826040148735046,-0.5057552934489129,-0.5236606508455308,41.80474335908372,1.0131405845822652,0.01,0.0,0.0,0.5,0.5682604014873505,-0.019947250629600906,4.3123928796895346,0.056826040148735046,nan,nan,nan,nan,nan,nan,nan,nan,86,24.511520000000502,-364.82558139534876,-229.76744186046517,nan
327,-348.49834310483044,-190.8329176845383,40.192315093399024,0.052470263093709946,-0.5477697175490045,-0.5224571693162524,42.21937805085719,1.0086866504582106,0.01,0.0,0.0,0.5,0.5247026309370995,-0.021561964398447674,5.1885408037436,0.052470263093709946,nan,nan,nan,nan,nan,nan,nan,nan,86,24.508080000000497,-364.82558139534876,-229.76744186046517,nan
328,-347.85017222848035,-190.5469130388518,40.68266273789344,0.05246293544769287,-0.5477697175490045,-0.5224571693162524,42.73656979016454,1.0080160346668932,0.01,0.0,0.0,0.5,0.5246293544769287,-0.025942704018718003,5.293338476777622,0.05246293544769287,nan,nan,nan,nan,nan,nan,nan,nan,86,24.5012000000005,-364.82558139534876,-229.76744186046517,nan
